Season,Round,CircuitLocation,LapNumber,DriverNumber,Team,TyreLife,Compound,TrackStatus,LapStartTime_Sec,LapTime_Sec,Sector1Time_Sec,Sector2Time_Sec,Sector3Time_Sec,Position,FreshTyre
2021,14,Monza,39.0,47,Haas F1 Team,16.0,HARD,1,7372.772,87.406,28.573,29.537,29.296,15.0,True
2021,14,Monza,40.0,3,McLaren,18.0,HARD,1,7431.887,85.77,28.173,29.176,28.421,1.0,True
2021,14,Monza,40.0,4,McLaren,16.0,HARD,1,7433.097,85.838,28.066,29.398,28.374,2.0,True
2021,14,Monza,40.0,11,Red Bull Racing,14.0,HARD,1,7433.937,86.134,28.119,29.389,28.626,3.0,True
2021,14,Monza,40.0,77,Mercedes,14.0,MEDIUM,1,7434.7,85.942,28.195,29.499,28.248,4.0,True
2021,14,Monza,40.0,16,Ferrari,14.0,HARD,1,7435.991,86.088,28.326,29.088,28.674,5.0,True
2021,14,Monza,40.0,55,Ferrari,14.0,HARD,1,7437.064,85.922,28.033,29.161,28.728,6.0,True
2021,14,Monza,40.0,18,Aston Martin,17.0,HARD,1,7439.451,86.313,28.421,29.287,28.605,7.0,False
2021,14,Monza,40.0,14,Alpine,15.0,HARD,1,7441.172,86.11,28.142,29.412,28.556,8.0,True
2021,14,Monza,40.0,63,Williams,14.0,HARD,1,7442.459,86.207,28.198,29.622,28.387,9.0,True
2021,14,Monza,40.0,31,Alpine,14.0,HARD,1,7443.382,86.404,27.986,29.658,28.76,10.0,True
2021,14,Monza,40.0,6,Williams,17.0,HARD,1,7445.301,86.443,28.259,29.684,28.5,11.0,True
2021,14,Monza,40.0,88,Alfa Romeo Racing,14.0,MEDIUM,1,7446.614,86.597,28.067,29.599,28.931,12.0,True
2021,14,Monza,40.0,5,Aston Martin,14.0,MEDIUM,1,7447.031,86.688,28.329,29.531,28.828,13.0,True
2021,14,Monza,40.0,99,Alfa Romeo Racing,15.0,MEDIUM,1,7447.916,86.792,28.121,29.627,29.044,14.0,True
2021,14,Monza,40.0,47,Haas F1 Team,17.0,HARD,1,7460.178,87.067,28.628,29.315,29.124,15.0,True
2021,14,Monza,40.0,9,Haas F1 Team,1.0,SOFT,12,7468.383,113.307,54.672,29.484,29.151,16.0,True
2021,14,Monza,41.0,3,McLaren,19.0,HARD,12,7517.657,85.905,28.195,29.36,28.35,1.0,True
2021,14,Monza,41.0,4,McLaren,17.0,HARD,12,7518.935,85.86,28.083,29.396,28.381,2.0,True
2021,14,Monza,41.0,11,Red Bull Racing,15.0,HARD,12,7520.071,85.86,27.951999999999998,29.325,28.583,3.0,True
2021,14,Monza,41.0,77,Mercedes,15.0,MEDIUM,12,7520.642,85.928,28.313,29.41,28.205,4.0,True
2021,14,Monza,41.0,16,Ferrari,15.0,HARD,12,7522.079,85.826,28.023,29.281,28.522,5.0,True
2021,14,Monza,41.0,55,Ferrari,15.0,HARD,12,7522.986,85.784,28.004,29.162,28.618,6.0,True
2021,14,Monza,41.0,18,Aston Martin,18.0,HARD,12,7525.764,86.071,28.413,29.142,28.516,7.0,False
2021,14,Monza,41.0,14,Alpine,16.0,HARD,12,7527.282,85.868,28.156,29.299,28.413,8.0,True
2021,14,Monza,41.0,63,Williams,15.0,HARD,12,7528.666,86.088,28.18,29.446,28.462,9.0,True
2021,14,Monza,41.0,31,Alpine,15.0,HARD,12,7529.786,86.275,28.226,29.562,28.487,10.0,True
2021,14,Monza,41.0,6,Williams,18.0,HARD,12,7531.744,86.17,28.049,29.59,28.531,11.0,True
2021,14,Monza,41.0,88,Alfa Romeo Racing,15.0,MEDIUM,12,7533.211,86.37,28.119,29.51,28.741,12.0,True
2021,14,Monza,41.0,5,Aston Martin,15.0,MEDIUM,12,7533.719,86.483,28.062,29.75,28.671,13.0,True
2021,14,Monza,41.0,99,Alfa Romeo Racing,16.0,MEDIUM,12,7534.708,86.429,28.096,29.384,28.949,14.0,True
2021,14,Monza,41.0,47,Haas F1 Team,18.0,HARD,12,7547.245,87.137,28.607,29.336,29.194,15.0,True
2021,14,Monza,41.0,9,Haas F1 Team,2.0,SOFT,21,7581.69,87.202,28.819,29.272,29.111,16.0,True
2021,14,Monza,42.0,3,McLaren,20.0,HARD,1,7603.562,85.926,28.301,29.231,28.394,1.0,True
2021,14,Monza,42.0,4,McLaren,18.0,HARD,1,7604.795,85.925,28.268,29.412,28.245,2.0,True
2021,14,Monza,42.0,11,Red Bull Racing,16.0,HARD,1,7605.931,85.919,28.073,29.26,28.586,3.0,True
2021,14,Monza,42.0,77,Mercedes,16.0,MEDIUM,1,7606.57,85.692,28.152,29.346,28.194,4.0,True
2021,14,Monza,42.0,16,Ferrari,16.0,HARD,1,7607.905,85.73,28.06,29.095,28.575,5.0,True
2021,14,Monza,42.0,55,Ferrari,16.0,HARD,1,7608.77,85.715,27.867,29.162,28.686,6.0,True
2021,14,Monza,42.0,18,Aston Martin,19.0,HARD,1,7611.835,85.868,28.407,29.02,28.441,7.0,False
2021,14,Monza,42.0,14,Alpine,17.0,HARD,1,7613.15,86.017,28.092,29.419,28.506,8.0,True
2021,14,Monza,42.0,63,Williams,16.0,HARD,1,7614.754,86.258,28.205,29.581,28.472,9.0,True
2021,14,Monza,42.0,31,Alpine,16.0,HARD,1,7616.061,86.256,28.199,29.435,28.622,10.0,True
2021,14,Monza,42.0,6,Williams,19.0,HARD,1,7617.914,86.797,28.369,29.759,28.669,11.0,True
2021,14,Monza,42.0,88,Alfa Romeo Racing,16.0,MEDIUM,1,7619.581,87.068,28.304,29.754,29.01,12.0,True
2021,14,Monza,42.0,5,Aston Martin,16.0,MEDIUM,1,7620.202,86.804,28.307,29.509,28.988,13.0,True
2021,14,Monza,42.0,99,Alfa Romeo Racing,17.0,MEDIUM,1,7621.137,86.635,28.052,29.774,28.809,14.0,True
2021,14,Monza,42.0,47,Haas F1 Team,19.0,HARD,1,7634.382,87.335,28.709,29.434,29.192,15.0,True
2021,14,Monza,42.0,9,Haas F1 Team,3.0,SOFT,126,7668.892,,,,,,True
2021,14,Monza,43.0,3,McLaren,21.0,HARD,12,7689.488,86.051,28.302,29.088,28.661,1.0,True
2021,14,Monza,43.0,4,McLaren,19.0,HARD,12,7690.72,87.034,28.141,29.474,29.419,2.0,True
2021,14,Monza,43.0,11,Red Bull Racing,17.0,HARD,12,7691.85,87.04,28.256,29.824,28.96,3.0,True
2021,14,Monza,43.0,77,Mercedes,17.0,MEDIUM,12,7692.262,87.569,27.835,30.657,29.077,4.0,True
2021,14,Monza,43.0,16,Ferrari,17.0,HARD,12,7693.635,86.881,28.163,29.63,29.088,5.0,True
2021,14,Monza,43.0,55,Ferrari,17.0,HARD,12,7694.485,86.777,28.149,29.445,29.183,6.0,True
2021,14,Monza,43.0,18,Aston Martin,20.0,HARD,12,7697.703,86.639,28.635,29.234,28.77,7.0,False
2021,14,Monza,43.0,14,Alpine,18.0,HARD,12,7699.167,87.18,28.418,29.517,29.245,8.0,True
2021,14,Monza,43.0,63,Williams,17.0,HARD,12,7701.012,86.633,28.166,29.528,28.939,9.0,True
2021,14,Monza,43.0,31,Alpine,17.0,HARD,12,7702.317,86.763,28.25,29.439,29.074,10.0,True
2021,14,Monza,43.0,6,Williams,20.0,HARD,12,7704.711,86.991,28.365,29.385,29.241,11.0,True
2021,14,Monza,43.0,88,Alfa Romeo Racing,17.0,MEDIUM,12,7706.649,87.018,28.277,29.631,29.11,12.0,True
2021,14,Monza,43.0,5,Aston Martin,17.0,MEDIUM,12,7707.006,87.137,28.301,29.764,29.072,13.0,True
2021,14,Monza,43.0,99,Alfa Romeo Racing,18.0,MEDIUM,12,7707.772,87.484,28.093,29.946,29.445,14.0,True
2021,14,Monza,43.0,47,Haas F1 Team,20.0,HARD,126,7721.717,94.956,28.647,29.338,36.971,15.0,True
2021,14,Monza,44.0,3,McLaren,22.0,HARD,2671,7775.539,104.842,28.225,41.626,34.991,1.0,True
2021,14,Monza,44.0,4,McLaren,20.0,HARD,2671,7777.754,104.645,28.039,41.522,35.084,2.0,True
2021,14,Monza,44.0,11,Red Bull Racing,18.0,HARD,2671,7778.89,104.518,28.647,44.168,31.703,3.0,True
2021,14,Monza,44.0,77,Mercedes,18.0,MEDIUM,2671,7779.831,104.645,28.41,44.877,31.358,4.0,True
2021,14,Monza,44.0,16,Ferrari,18.0,HARD,2671,7780.516,104.866,29.017,44.362,31.487,5.0,True
2021,14,Monza,44.0,55,Ferrari,18.0,HARD,2671,7781.262,104.756,31.013,44.238,29.505,6.0,True
2021,14,Monza,44.0,18,Aston Martin,21.0,HARD,2671,7784.342,104.93,34.307,39.711,30.912,7.0,False
2021,14,Monza,44.0,14,Alpine,19.0,HARD,2671,7786.347,105.578,34.453,39.46,31.665,8.0,True
2021,14,Monza,44.0,63,Williams,18.0,HARD,2671,7787.645,104.81,34.712,38.972,31.126,9.0,True
2021,14,Monza,44.0,31,Alpine,18.0,HARD,2671,7789.08,104.875,35.259,38.483,31.133,10.0,True
2021,14,Monza,44.0,6,Williams,21.0,HARD,2671,7791.702,103.538,35.791,37.691,30.056,11.0,True
2021,14,Monza,44.0,88,Alfa Romeo Racing,18.0,MEDIUM,2671,7793.667,103.24,34.653,39.184,29.403,12.0,True
2021,14,Monza,44.0,5,Aston Martin,18.0,MEDIUM,2671,7794.143,103.023,34.471,39.728,28.824,13.0,True
2021,14,Monza,44.0,99,Alfa Romeo Racing,19.0,MEDIUM,2671,7795.256,103.011,33.869,39.515,29.627,14.0,True
2021,14,Monza,44.0,47,Haas F1 Team,21.0,HARD,671,7816.673,99.037,34.917,34.685,29.435,15.0,True
2021,14,Monza,45.0,3,McLaren,23.0,HARD,1,7880.381,85.404,28.116,28.993,28.295,1.0,True
2021,14,Monza,45.0,4,McLaren,21.0,HARD,1,7882.399,85.38,27.997,29.143,28.24,2.0,True
2021,14,Monza,45.0,11,Red Bull Racing,19.0,HARD,1,7883.408,85.965,28.253,29.386,28.326,3.0,True
2021,14,Monza,45.0,77,Mercedes,19.0,MEDIUM,1,7884.476,85.5,27.847,29.454,28.199,4.0,True
2021,14,Monza,45.0,16,Ferrari,19.0,HARD,1,7885.382,85.993,28.075,29.254,28.664,5.0,True
2021,14,Monza,45.0,55,Ferrari,19.0,HARD,1,7886.018,86.169,28.163,29.295,28.711,6.0,True
2021,14,Monza,45.0,18,Aston Martin,22.0,HARD,1,7889.272,86.67,28.768,29.351,28.551,7.0,False
2021,14,Monza,45.0,14,Alpine,20.0,HARD,1,7891.925,86.574,28.311,29.582,28.681,8.0,True
2021,14,Monza,45.0,63,Williams,19.0,HARD,1,7892.455,87.102,28.462,29.949,28.691,9.0,True
2021,14,Monza,45.0,31,Alpine,19.0,HARD,1,7893.955,86.321,28.237,29.291,28.793,10.0,True
2021,14,Monza,45.0,6,Williams,22.0,HARD,1,7895.24,86.672,28.307,29.638,28.727,11.0,True
2021,14,Monza,45.0,88,Alfa Romeo Racing,19.0,MEDIUM,1,7896.907,88.246,28.3,30.835,29.111,13.0,True
2021,14,Monza,45.0,5,Aston Martin,19.0,MEDIUM,1,7897.166,86.631,28.068,30.06,28.503,12.0,True
2021,14,Monza,45.0,99,Alfa Romeo Racing,20.0,MEDIUM,1,7898.267,87.588,28.21,30.486,28.892,14.0,True
2021,14,Monza,45.0,47,Haas F1 Team,22.0,HARD,1,7915.71,87.402,28.552,29.639,29.211,15.0,True
2021,14,Monza,46.0,3,McLaren,24.0,HARD,1,7965.785,85.608,28.236,29.05,28.322,1.0,True
2021,14,Monza,46.0,4,McLaren,22.0,HARD,1,7967.779,85.386,28.003,29.101,28.282,2.0,True
2021,14,Monza,46.0,11,Red Bull Racing,20.0,HARD,1,7969.373,85.361,28.015,29.01,28.336,3.0,True
2021,14,Monza,46.0,77,Mercedes,20.0,MEDIUM,1,7969.976,85.723,28.303,29.234,28.186,4.0,True
2021,14,Monza,46.0,16,Ferrari,20.0,HARD,1,7971.375,85.606,28.016,28.962,28.628,5.0,True
2021,14,Monza,46.0,55,Ferrari,20.0,HARD,1,7972.187,85.653,27.99,29.221,28.442,6.0,True
2021,14,Monza,46.0,18,Aston Martin,23.0,HARD,1,7975.942,86.296,28.583,29.095,28.618,7.0,False
2021,14,Monza,46.0,14,Alpine,21.0,HARD,1,7978.499,86.474,28.362,29.489,28.623,8.0,True
2021,14,Monza,46.0,63,Williams,20.0,HARD,1,7979.557,86.513,28.201,29.822,28.49,9.0,True
2021,14,Monza,46.0,31,Alpine,20.0,HARD,1,7980.276,86.57,27.987,29.747,28.836,10.0,True
2021,14,Monza,46.0,6,Williams,23.0,HARD,1,7981.912,87.469,29.343,29.546,28.58,11.0,True
2021,14,Monza,46.0,5,Aston Martin,20.0,MEDIUM,1,7983.797,86.498,28.574,29.28,28.644,12.0,True
2021,14,Monza,46.0,88,Alfa Romeo Racing,20.0,MEDIUM,1,7985.153,86.822,28.274,29.66,28.888,13.0,True
2021,14,Monza,46.0,99,Alfa Romeo Racing,21.0,MEDIUM,1,7985.855,86.724,27.693,30.207,28.824,14.0,True
2021,14,Monza,46.0,47,Haas F1 Team,23.0,HARD,1,8003.112,87.426,28.799,29.384,29.243,15.0,True
2021,14,Monza,47.0,3,McLaren,25.0,HARD,1,8051.393,85.713,28.256,29.102,28.355,1.0,True
2021,14,Monza,47.0,4,McLaren,23.0,HARD,1,8053.165,85.573,28.009,29.261,28.303,2.0,True
2021,14,Monza,47.0,11,Red Bull Racing,21.0,HARD,1,8054.734,85.553,28.057,29.129,28.367,3.0,True
2021,14,Monza,47.0,77,Mercedes,21.0,MEDIUM,1,8055.699,85.632,28.158,29.298,28.176,4.0,True
2021,14,Monza,47.0,16,Ferrari,21.0,HARD,1,8056.981,85.956,28.096,29.275,28.585,5.0,True
2021,14,Monza,47.0,55,Ferrari,21.0,HARD,1,8057.84,86.11,28.123,29.324,28.663,6.0,True
2021,14,Monza,47.0,18,Aston Martin,24.0,HARD,1,8062.238,86.337,28.595,29.166,28.576,7.0,False
2021,14,Monza,47.0,14,Alpine,22.0,HARD,1,8064.973,86.342,28.427,29.422,28.493,8.0,True
2021,14,Monza,47.0,63,Williams,21.0,HARD,1,8066.07,86.547,28.175,29.847,28.525,9.0,True
2021,14,Monza,47.0,31,Alpine,21.0,HARD,1,8066.846,86.783,28.217,29.672,28.894,10.0,True
2021,14,Monza,47.0,6,Williams,24.0,HARD,1,8069.381,86.377,28.31,29.372,28.695,11.0,True
2021,14,Monza,47.0,5,Aston Martin,21.0,MEDIUM,1,8070.295,86.273,28.281,29.287,28.705,12.0,True
2021,14,Monza,47.0,88,Alfa Romeo Racing,21.0,MEDIUM,1,8071.975,86.688,28.216,29.544,28.928,13.0,True
2021,14,Monza,47.0,99,Alfa Romeo Racing,22.0,MEDIUM,1,8072.579,86.991,27.837,30.142,29.012,14.0,True
2021,14,Monza,47.0,47,Haas F1 Team,24.0,HARD,1,8090.538,87.179,28.697,29.247,29.235,15.0,True
2021,14,Monza,48.0,3,McLaren,26.0,HARD,1,8137.106,85.617,28.181,29.063,28.373,1.0,True
2021,14,Monza,48.0,4,McLaren,24.0,HARD,1,8138.738,85.728,28.049,29.376,28.303,2.0,True
2021,14,Monza,48.0,11,Red Bull Racing,22.0,HARD,1,8140.287,85.8,28.056,29.154,28.59,3.0,True
2021,14,Monza,48.0,77,Mercedes,22.0,MEDIUM,1,8141.331,85.726,28.101,29.307,28.318,4.0,True
2021,14,Monza,48.0,16,Ferrari,22.0,HARD,1,8142.937,85.941,28.141,29.105,28.695,5.0,True
2021,14,Monza,48.0,55,Ferrari,22.0,HARD,1,8143.95,86.04,28.187,29.254,28.599,6.0,True
2021,14,Monza,48.0,18,Aston Martin,25.0,HARD,1,8148.575,86.261,28.433,29.252,28.576,7.0,False
2021,14,Monza,48.0,14,Alpine,23.0,HARD,1,8151.315,86.238,28.241,29.375,28.622,8.0,True
2021,14,Monza,48.0,63,Williams,22.0,HARD,1,8152.617,86.351,28.141,29.739,28.471,9.0,True
2021,14,Monza,48.0,31,Alpine,22.0,HARD,1,8153.629,86.632,28.249,29.647,28.736,10.0,True
2021,14,Monza,48.0,6,Williams,25.0,HARD,1,8155.758,86.181,28.061,29.475,28.645,11.0,True
2021,14,Monza,48.0,5,Aston Martin,22.0,MEDIUM,1,8156.568,86.322,28.318,29.387,28.617,12.0,True
2021,14,Monza,48.0,88,Alfa Romeo Racing,22.0,MEDIUM,1,8158.663,86.844,28.275,29.696,28.873,13.0,True
2021,14,Monza,48.0,99,Alfa Romeo Racing,23.0,MEDIUM,1,8159.57,86.656,28.064,29.791,28.801,14.0,True
2021,14,Monza,48.0,47,Haas F1 Team,25.0,HARD,1,8177.717,87.139,28.66,29.278,29.201,15.0,True
2021,14,Monza,49.0,3,McLaren,27.0,HARD,1,8222.723,85.548,28.125,29.044,28.379,1.0,True
2021,14,Monza,49.0,4,McLaren,25.0,HARD,1,8224.466,85.396,27.948,29.085,28.363,2.0,True
2021,14,Monza,49.0,11,Red Bull Racing,23.0,HARD,1,8226.087,85.603,27.953,29.126,28.524,3.0,True
2021,14,Monza,49.0,77,Mercedes,23.0,MEDIUM,1,8227.057,85.287,27.909,28.932,28.446,4.0,True
2021,14,Monza,49.0,16,Ferrari,23.0,HARD,1,8228.878,85.619,28.019,28.903,28.697,5.0,True
2021,14,Monza,49.0,55,Ferrari,23.0,HARD,1,8229.99,85.992,28.098,29.1,28.794,6.0,True
2021,14,Monza,49.0,18,Aston Martin,26.0,HARD,1,8234.836,86.225,28.408,29.162,28.655,7.0,False
2021,14,Monza,49.0,14,Alpine,24.0,HARD,1,8237.553,86.021,28.209,29.221,28.591,8.0,True
2021,14,Monza,49.0,63,Williams,23.0,HARD,1,8238.968,86.074,28.093,29.625,28.356,9.0,True
2021,14,Monza,49.0,31,Alpine,23.0,HARD,1,8240.261,86.264,28.217,29.414,28.633,10.0,True
2021,14,Monza,49.0,6,Williams,26.0,HARD,1,8241.939,86.171,28.104,29.543,28.524,11.0,True
2021,14,Monza,49.0,5,Aston Martin,23.0,MEDIUM,1,8242.89,86.15,28.291,29.209,28.65,12.0,True
2021,14,Monza,49.0,88,Alfa Romeo Racing,23.0,MEDIUM,1,8245.507,88.639,29.419,30.21,29.01,14.0,True
2021,14,Monza,49.0,99,Alfa Romeo Racing,24.0,MEDIUM,1,8246.226,86.226,28.374,29.317,28.535,13.0,True
2021,14,Monza,49.0,47,Haas F1 Team,26.0,HARD,1,8264.856,87.359,28.584,29.494,29.281,15.0,True
2021,14,Monza,50.0,3,McLaren,28.0,HARD,1,8308.271,85.44,28.247,28.975,28.218,1.0,True
2021,14,Monza,50.0,4,McLaren,26.0,HARD,1,8309.862,85.372,27.99,29.152,28.23,2.0,True
2021,14,Monza,50.0,11,Red Bull Racing,24.0,HARD,1,8311.69,85.448,27.971,29.09,28.387,3.0,True
2021,14,Monza,50.0,77,Mercedes,24.0,MEDIUM,1,8312.344,85.593,27.966,29.34,28.287,4.0,True
2021,14,Monza,50.0,16,Ferrari,24.0,HARD,1,8314.497,85.511,28.079,28.943,28.489,5.0,True
2021,14,Monza,50.0,55,Ferrari,24.0,HARD,1,8315.982,86.282,28.275,29.266,28.741,6.0,True
2021,14,Monza,50.0,18,Aston Martin,27.0,HARD,1,8321.061,86.018,28.508,29.065,28.445,7.0,False
2021,14,Monza,50.0,14,Alpine,25.0,HARD,1,8323.574,85.861,28.211,29.274,28.376,8.0,True
2021,14,Monza,50.0,63,Williams,24.0,HARD,1,8325.042,86.023,28.076,29.51,28.437,9.0,True
2021,14,Monza,50.0,31,Alpine,24.0,HARD,1,8326.525,85.971,28.126,29.418,28.427,10.0,True
2021,14,Monza,50.0,6,Williams,27.0,HARD,1,8328.11,85.953,28.064,29.502,28.387,11.0,True
2021,14,Monza,50.0,5,Aston Martin,24.0,MEDIUM,1,8329.04,85.938,28.152,29.153,28.633,12.0,True
2021,14,Monza,50.0,99,Alfa Romeo Racing,25.0,MEDIUM,1,8332.452,85.718,27.901,29.181,28.636,13.0,True
2021,14,Monza,50.0,88,Alfa Romeo Racing,24.0,MEDIUM,1,8334.146,86.25,28.114,29.442,28.694,14.0,True
2021,14,Monza,50.0,47,Haas F1 Team,27.0,HARD,1,8352.215,87.128,28.558,29.485,29.085,15.0,True
2021,14,Monza,51.0,3,McLaren,29.0,HARD,1,8393.711,85.234,28.131,28.879,28.224,1.0,True
2021,14,Monza,51.0,4,McLaren,27.0,HARD,1,8395.234,85.285,27.932,29.189,28.164,2.0,True
2021,14,Monza,51.0,11,Red Bull Racing,25.0,HARD,1,8397.138,85.274,27.874,29.103,28.297,3.0,True
2021,14,Monza,51.0,77,Mercedes,25.0,MEDIUM,1,8397.937,85.649,27.955,29.356,28.338,4.0,True
2021,14,Monza,51.0,16,Ferrari,25.0,HARD,1,8400.008,85.517,28.195,28.949,28.373,5.0,True
2021,14,Monza,51.0,55,Ferrari,25.0,HARD,1,8402.264,85.928,28.309,29.084,28.535,6.0,True
2021,14,Monza,51.0,18,Aston Martin,28.0,HARD,1,8407.079,85.929,28.495,29.053,28.381,7.0,False
2021,14,Monza,51.0,14,Alpine,26.0,HARD,1,8409.435,85.91,28.348,29.179,28.383,8.0,True
2021,14,Monza,51.0,63,Williams,25.0,HARD,1,8411.065,86.135,28.459,29.263,28.413,9.0,True
2021,14,Monza,51.0,31,Alpine,25.0,HARD,1,8412.496,86.042,28.155,29.405,28.482,10.0,True
2021,14,Monza,51.0,6,Williams,28.0,HARD,1,8414.063,86.259,28.18,29.614,28.465,11.0,True
2021,14,Monza,51.0,5,Aston Martin,25.0,MEDIUM,1,8414.978,86.402,28.748,29.244,28.41,12.0,True
2021,14,Monza,51.0,99,Alfa Romeo Racing,26.0,MEDIUM,1,8418.17,85.859,28.136,29.331,28.392,13.0,True
2021,14,Monza,51.0,88,Alfa Romeo Racing,25.0,MEDIUM,1,8420.396,86.292,28.161,29.442,28.689,14.0,True
2021,14,Monza,51.0,47,Haas F1 Team,28.0,HARD,1,8439.343,87.412,28.837,29.326,29.249,15.0,True
2021,14,Monza,52.0,3,McLaren,30.0,HARD,1,8478.945,85.374,28.028,28.971,28.375,1.0,True
2021,14,Monza,52.0,4,McLaren,28.0,HARD,1,8480.519,85.414,28.06,29.228,28.126,2.0,True
2021,14,Monza,52.0,11,Red Bull Racing,26.0,HARD,1,8482.412,85.281,28.042,28.934,28.305,3.0,True
2021,14,Monza,52.0,77,Mercedes,26.0,MEDIUM,1,8483.586,85.191,28.03,29.012,28.149,4.0,True
2021,14,Monza,52.0,16,Ferrari,26.0,HARD,1,8485.525,85.664,28.193,29.061,28.41,5.0,True
2021,14,Monza,52.0,55,Ferrari,26.0,HARD,1,8488.192,85.91,28.214,29.164,28.532,6.0,True
2021,14,Monza,52.0,18,Aston Martin,29.0,HARD,1,8493.008,85.853,28.314,29.065,28.474,7.0,False
2021,14,Monza,52.0,14,Alpine,27.0,HARD,1,8495.345,85.472,28.029,29.122,28.321,8.0,True
2021,14,Monza,52.0,63,Williams,26.0,HARD,1,8497.2,85.846,28.094,29.344,28.408,9.0,True
2021,14,Monza,52.0,31,Alpine,26.0,HARD,1,8498.538,85.905,28.161,29.316,28.428,10.0,True
2021,14,Monza,52.0,6,Williams,29.0,HARD,1,8500.322,86.289,28.138,29.606,28.545,11.0,True
2021,14,Monza,52.0,5,Aston Martin,26.0,MEDIUM,1,8501.38,86.281,28.511,29.308,28.462,12.0,True
2021,14,Monza,52.0,99,Alfa Romeo Racing,27.0,MEDIUM,1,8504.029,86.153,28.041,29.383,28.729,13.0,True
2021,14,Monza,52.0,88,Alfa Romeo Racing,26.0,MEDIUM,1,8506.688,86.375,28.131,29.398,28.846,14.0,True
2021,14,Monza,52.0,47,Haas F1 Team,29.0,HARD,1,8526.755,86.707,28.541,29.129,29.037,15.0,True
2021,14,Monza,53.0,3,McLaren,31.0,HARD,1,8564.319,84.812,28.077,28.798000000000002,27.937,1.0,True
2021,14,Monza,53.0,4,McLaren,29.0,HARD,1,8565.933,84.971,28.031,28.917,28.023,2.0,True
2021,14,Monza,53.0,11,Red Bull Racing,27.0,HARD,1,8567.693,85.156,27.905,29.038,28.213,3.0,True
2021,14,Monza,53.0,77,Mercedes,27.0,MEDIUM,1,8568.777,85.27,27.84,29.276,28.154,4.0,True
2021,14,Monza,53.0,16,Ferrari,27.0,HARD,1,8571.189,85.319,27.999,28.882,28.438,5.0,True
2021,14,Monza,53.0,55,Ferrari,27.0,HARD,1,8574.102,85.559,28.144,28.991,28.424,6.0,True
2021,14,Monza,53.0,18,Aston Martin,30.0,HARD,1,8578.861,86.077,28.24,29.174,28.663,7.0,False
2021,14,Monza,53.0,14,Alpine,28.0,HARD,1,8580.817,85.511,28.057,29.104,28.35,8.0,True
2021,14,Monza,53.0,63,Williams,27.0,HARD,1,8583.046,85.835,28.198,29.191,28.446,9.0,True
2021,14,Monza,53.0,31,Alpine,27.0,HARD,1,8584.443,85.566,28.037,29.269,28.26,10.0,True
2021,14,Monza,53.0,6,Williams,30.0,HARD,1,8586.611,86.282,28.183,29.406,28.693,11.0,True
2021,14,Monza,53.0,5,Aston Martin,27.0,MEDIUM,1,8587.661,86.11,28.362,29.374,28.374,12.0,True
2021,14,Monza,53.0,99,Alfa Romeo Racing,28.0,MEDIUM,1,8590.182,86.161,28.014,29.385,28.762,13.0,True
2021,14,Monza,53.0,88,Alfa Romeo Racing,27.0,MEDIUM,1,8593.063,85.849,28.006,29.176,28.667,14.0,True
2021,14,Monza,53.0,47,Haas F1 Team,30.0,HARD,1,8613.462,86.771,28.527,29.15,29.094,15.0,True
2021,15,Sochi,1.0,44,Mercedes,1.0,MEDIUM,1,3761.933,109.826,,38.273,31.585,7.0,True
2021,15,Sochi,1.0,33,Red Bull Racing,1.0,HARD,1,3761.933,114.968,,38.679,32.889,17.0,True
2021,15,Sochi,1.0,55,Ferrari,1.0,MEDIUM,1,3761.933,102.997,,35.436,29.726,1.0,True
2021,15,Sochi,1.0,3,McLaren,1.0,MEDIUM,1,3761.933,108.221,,37.737,30.293,5.0,True
2021,15,Sochi,1.0,77,Mercedes,1.0,HARD,1,3761.933,114.016,,38.622,33.173,15.0,True
2021,15,Sochi,1.0,14,Alpine,1.0,HARD,1,3761.933,109.347,,38.03,31.477,6.0,True
2021,15,Sochi,1.0,4,McLaren,1.0,MEDIUM,1,3761.933,104.272,,35.759,29.849,2.0,True
2021,15,Sochi,1.0,7,Alfa Romeo Racing,1.0,MEDIUM,1,3761.933,111.778,,38.352,32.233,10.0,True
2021,15,Sochi,1.0,11,Red Bull Racing,1.0,HARD,1,3761.933,110.617,,37.986,32.088,8.0,True
2021,15,Sochi,1.0,63,Williams,1.0,MEDIUM,1,3761.933,106.318,,36.408,30.62,3.0,True
2021,15,Sochi,1.0,18,Aston Martin,1.0,MEDIUM,1,3761.933,107.279,,36.608,30.941,4.0,True
2021,15,Sochi,1.0,5,Aston Martin,1.0,MEDIUM,1,3761.933,112.276,,38.69,32.78,11.0,True
2021,15,Sochi,1.0,10,AlphaTauri,1.0,HARD,1,3761.933,113.699,,38.98,33.087,14.0,True
2021,15,Sochi,1.0,31,Alpine,1.0,MEDIUM,1,3761.933,111.098,,38.468,32.091,9.0,True
2021,15,Sochi,1.0,16,Ferrari,1.0,HARD,1,3761.933,112.66,,38.237,32.472,12.0,True
2021,15,Sochi,1.0,99,Alfa Romeo Racing,1.0,HARD,1,3761.933,116.132,,39.094,33.24,19.0,True
2021,15,Sochi,1.0,22,AlphaTauri,1.0,MEDIUM,1,3761.933,116.581,,40.098,33.73,20.0,True
2021,15,Sochi,1.0,9,Haas F1 Team,1.0,MEDIUM,1,3761.933,113.218,,38.508,33.084,13.0,True
2021,15,Sochi,1.0,6,Williams,1.0,MEDIUM,1,3761.933,114.413,,38.499,33.15,16.0,True
