Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Season,Round,Time_Sec
0 days 02:43:44.915000,29.9,37.3,1006.7,False,49.7,227,0.3,2021,10,9824.915
0 days 02:44:44.915000,29.9,37.4,1006.8,False,49.6,165,0.2,2021,10,9884.915
0 days 02:45:44.915000,29.8,37.7,1006.7,False,49.6,0,0.2,2021,10,9944.915
0 days 02:46:44.913000,29.8,38.4,1006.8,False,49.1,157,0.3,2021,10,10004.913
0 days 02:47:44.914000,30.0,37.2,1006.7,False,49.3,118,0.1,2021,10,10064.914
0 days 02:48:44.923000,30.0,36.7,1006.6,False,49.3,230,0.1,2021,10,10124.923
0 days 02:49:44.913000,29.8,37.1,1006.6,False,49.2,331,0.2,2021,10,10184.913
0 days 02:50:44.918000,29.8,37.4,1006.6,False,49.2,190,0.4,2021,10,10244.918
0 days 02:51:44.914000,29.7,36.3,1006.6,False,49.2,191,0.7,2021,10,10304.914
0 days 02:52:44.912000,29.8,36.3,1006.7,False,49.3,178,0.6,2021,10,10364.912
0 days 02:53:44.920000,29.8,36.1,1006.6,False,49.2,179,0.6,2021,10,10424.92
0 days 02:54:44.913000,29.8,35.9,1006.7,False,49.0,119,0.8,2021,10,10484.913
0 days 02:55:44.913000,29.7,36.8,1006.6,False,48.8,143,0.6,2021,10,10544.913
0 days 02:56:44.913000,29.7,36.3,1006.7,False,48.6,186,0.5,2021,10,10604.913
0 days 02:57:44.914000,29.5,36.3,1006.7,False,48.6,173,0.6,2021,10,10664.914
0 days 02:58:44.922000,29.5,36.7,1006.6,False,48.6,162,0.5,2021,10,10724.922
0 days 02:59:44.916000,29.9,36.4,1006.6,False,48.6,182,0.5,2021,10,10784.916
0 days 03:00:44.913000,29.9,36.7,1006.6,False,48.3,183,0.7,2021,10,10844.913
0 days 03:01:44.913000,29.9,36.9,1006.6,False,48.3,185,0.6,2021,10,10904.913
0 days 03:02:44.913000,29.9,36.7,1006.6,False,48.4,176,0.6,2021,10,10964.913
0 days 03:03:44.911000,29.8,36.8,1006.6,False,48.4,130,0.5,2021,10,11024.911
0 days 00:00:31.224000,29.1,55.5,978.6,False,47.0,82,0.9,2021,11,31.224
0 days 00:01:31.223000,29.0,55.2,978.6,False,47.0,96,0.8,2021,11,91.223
0 days 00:02:31.224000,29.0,55.2,978.7,False,47.2,99,0.8,2021,11,151.224
0 days 00:03:31.230000,28.9,55.5,978.5,False,47.2,83,0.6,2021,11,211.23
0 days 00:04:31.227000,28.9,55.5,978.6,False,46.7,100,0.8,2021,11,271.227
0 days 00:05:31.240000,28.9,55.7,978.6,False,46.7,79,0.7,2021,11,331.24
0 days 00:06:31.256000,28.9,55.2,978.6,False,45.6,105,0.7,2021,11,391.256
0 days 00:07:31.256000,28.9,54.7,978.6,False,45.6,127,0.6,2021,11,451.256
0 days 00:08:31.273000,28.9,53.8,978.7,False,44.5,94,0.6,2021,11,511.273
0 days 00:09:31.272000,28.9,53.8,978.7,False,44.2,88,0.6,2021,11,571.272
0 days 00:10:31.272000,28.9,54.2,978.8,False,43.6,105,0.6,2021,11,631.272
0 days 00:11:31.271000,28.7,54.5,978.8,False,42.8,91,0.6,2021,11,691.271
0 days 00:12:31.272000,28.7,55.0,978.7,False,42.7,107,0.8,2021,11,751.272
0 days 00:13:31.286000,28.6,53.5,978.8,False,42.8,115,0.7,2021,11,811.286
0 days 00:14:31.299000,28.6,54.5,978.8,False,42.5,130,0.4,2021,11,871.299
0 days 00:15:31.302000,28.6,55.3,978.8,False,42.1,112,0.6,2021,11,931.302
0 days 00:16:31.303000,28.6,55.8,978.7,False,41.9,103,0.5,2021,11,991.303
0 days 00:17:31.320000,28.5,56.1,978.7,False,41.7,99,0.6,2021,11,1051.32
0 days 00:18:31.334000,28.5,56.4,978.8,False,41.5,112,0.6,2021,11,1111.334
0 days 00:19:31.334000,28.5,56.7,978.7,False,41.7,106,0.5,2021,11,1171.334
0 days 00:20:31.335000,28.5,57.1,978.6,False,42.1,89,0.6,2021,11,1231.335
0 days 00:21:31.349000,28.4,57.2,978.6,False,42.0,105,0.5,2021,11,1291.349
0 days 00:22:31.342000,28.4,57.7,978.5,False,41.5,80,0.4,2021,11,1351.342
0 days 00:23:31.367000,28.5,57.3,978.6,False,41.8,74,0.5,2021,11,1411.367
0 days 00:24:31.382000,28.5,57.4,978.5,False,41.8,97,0.6,2021,11,1471.382
0 days 00:25:31.382000,28.5,56.9,978.5,False,41.7,85,0.5,2021,11,1531.382
0 days 00:26:31.396000,28.5,58.1,978.5,False,41.2,100,0.7,2021,11,1591.396
0 days 00:27:31.421000,28.4,58.1,978.6,False,41.1,97,0.5,2021,11,1651.421
0 days 00:28:31.427000,28.3,58.6,978.7,False,40.6,82,0.4,2021,11,1711.427
0 days 00:29:31.565000,28.2,58.5,978.5,False,40.6,95,0.3,2021,11,1771.565
0 days 00:30:31.444000,28.2,58.1,978.6,False,40.5,108,0.4,2021,11,1831.444
0 days 00:31:31.460000,28.1,58.2,978.6,False,39.3,119,0.5,2021,11,1891.46
0 days 00:32:31.460000,28.1,58.3,978.6,False,39.1,129,0.6,2021,11,1951.46
0 days 00:33:31.462000,28.1,58.3,978.6,False,39.0,102,0.6,2021,11,2011.462
0 days 00:34:31.460000,28.0,59.1,978.6,True,39.0,107,0.5,2021,11,2071.46
0 days 00:35:31.458000,27.9,59.7,978.7,True,39.3,135,0.5,2021,11,2131.458
0 days 00:36:31.477000,27.9,59.0,978.7,True,39.4,99,0.5,2021,11,2191.477
0 days 00:37:31.461000,27.9,60.1,978.7,True,39.6,115,0.4,2021,11,2251.461
0 days 00:38:31.459000,28.0,60.0,978.7,True,39.7,103,0.3,2021,11,2311.459
0 days 00:39:31.459000,27.9,60.8,978.7,True,39.0,103,0.4,2021,11,2371.459
0 days 00:40:31.458000,27.9,63.9,978.8,True,39.0,116,0.3,2021,11,2431.458
0 days 00:41:31.459000,27.9,62.3,978.8,True,38.6,84,0.3,2021,11,2491.459
0 days 00:42:31.460000,27.8,65.8,978.8,True,38.3,145,0.3,2021,11,2551.46
0 days 00:43:31.461000,27.7,63.5,978.8,True,36.6,129,0.2,2021,11,2611.461
0 days 00:44:31.460000,27.7,65.5,978.8,True,36.2,96,0.1,2021,11,2671.46
0 days 00:45:31.461000,27.7,66.0,978.8,True,35.4,97,0.3,2021,11,2731.461
0 days 00:46:31.476000,27.6,66.6,978.7,True,35.4,148,0.2,2021,11,2791.476
0 days 00:47:31.475000,27.5,66.3,978.8,True,35.3,147,0.3,2021,11,2851.475
0 days 00:48:31.497000,27.5,67.6,978.8,True,34.7,151,0.1,2021,11,2911.497
0 days 00:49:31.507000,27.4,65.4,978.8,True,34.7,98,0.3,2021,11,2971.507
0 days 00:50:31.506000,27.4,67.0,978.7,True,34.2,110,0.3,2021,11,3031.506
0 days 00:51:31.523000,27.2,68.2,978.8,True,34.2,104,0.3,2021,11,3091.523
0 days 00:52:31.521000,27.2,71.2,978.8,True,33.8,140,0.2,2021,11,3151.521
0 days 00:53:31.540000,27.2,70.5,978.8,True,35.3,130,0.2,2021,11,3211.54
0 days 00:54:31.553000,27.2,69.5,978.6,True,34.9,110,0.1,2021,11,3271.553
0 days 00:55:31.551000,27.1,68.7,978.7,True,34.9,118,0.2,2021,11,3331.551
0 days 00:56:31.575000,27.0,68.6,978.7,True,33.4,155,0.2,2021,11,3391.575
0 days 00:57:31.584000,27.0,68.1,978.7,True,33.1,128,0.1,2021,11,3451.584
0 days 00:58:31.585000,26.9,68.6,978.7,True,32.6,151,0.1,2021,11,3511.585
0 days 00:59:31.591000,26.8,69.5,978.6,True,32.2,83,0.2,2021,11,3571.591
0 days 01:00:31.587000,26.8,69.5,978.6,True,32.2,83,0.2,2021,11,3631.587
0 days 01:01:31.587000,26.7,72.5,978.6,True,31.5,106,0.1,2021,11,3691.587
0 days 01:02:31.586000,26.6,71.3,978.6,True,31.3,85,0.2,2021,11,3751.586
0 days 01:03:31.586000,26.6,72.6,978.5,True,31.7,88,0.3,2021,11,3811.586
0 days 01:04:31.592000,26.6,71.7,978.3,True,31.9,101,0.5,2021,11,3871.592
0 days 01:05:31.600000,26.6,72.4,978.3,True,32.0,86,0.4,2021,11,3931.6
0 days 01:06:31.602000,26.6,72.4,978.3,True,32.0,86,0.4,2021,11,3991.602
0 days 01:07:31.607000,26.6,75.4,978.3,True,32.8,87,0.4,2021,11,4051.607
0 days 01:08:31.600000,26.6,75.1,978.3,True,32.8,91,0.5,2021,11,4111.6
0 days 01:09:31.616000,26.6,77.3,978.3,True,32.8,88,0.5,2021,11,4171.616
0 days 01:10:31.642000,26.7,74.9,978.3,True,33.3,79,0.5,2021,11,4231.642
0 days 01:11:31.634000,26.7,73.8,978.2,True,33.3,115,0.6,2021,11,4291.634
0 days 01:12:31.648000,26.6,73.8,978.1,True,33.1,102,0.5,2021,11,4351.648
0 days 01:13:31.663000,26.6,73.8,978.1,True,33.1,102,0.5,2021,11,4411.663
0 days 01:14:31.680000,26.7,77.7,978.3,True,33.2,122,0.2,2021,11,4471.68
0 days 01:15:31.682000,26.7,75.6,978.3,True,33.3,137,0.3,2021,11,4531.682
0 days 01:16:31.687000,26.8,76.8,978.2,True,33.3,127,0.3,2021,11,4591.687
0 days 01:17:31.682000,26.8,73.9,978.3,True,32.9,145,0.4,2021,11,4651.682
0 days 01:18:31.680000,26.7,76.1,978.1,True,32.6,122,0.3,2021,11,4711.68
0 days 01:19:31.682000,26.6,75.9,978.1,True,32.6,138,0.3,2021,11,4771.682
0 days 01:20:31.694000,26.7,76.5,978.1,True,32.7,105,0.4,2021,11,4831.694
0 days 01:21:31.695000,26.6,76.2,978.0,True,32.7,118,0.4,2021,11,4891.695
0 days 01:22:31.710000,26.7,75.5,977.8,True,32.6,107,0.4,2021,11,4951.71
0 days 01:23:31.721000,26.8,76.9,977.7,True,32.6,116,0.4,2021,11,5011.721
0 days 01:24:31.711000,26.8,74.1,977.6,True,33.7,103,0.3,2021,11,5071.711
0 days 01:25:31.710000,26.9,76.7,977.5,True,34.2,104,0.4,2021,11,5131.71
0 days 01:26:31.712000,27.0,77.8,977.5,True,34.2,105,0.3,2021,11,5191.712
0 days 01:27:31.714000,27.2,75.1,977.5,True,35.1,79,0.5,2021,11,5251.714
0 days 01:28:31.712000,27.4,75.3,977.5,True,35.7,117,0.6,2021,11,5311.712
0 days 01:29:32.873000,27.4,75.3,977.5,True,35.7,117,0.6,2021,11,5372.873
0 days 01:30:31.710000,27.5,75.6,977.5,True,35.9,78,0.5,2021,11,5431.71
0 days 01:31:31.713000,27.6,74.7,977.4,True,36.2,101,0.6,2021,11,5491.713
0 days 01:32:31.727000,27.7,74.3,977.5,False,36.3,78,0.6,2021,11,5551.727
0 days 01:33:31.725000,27.7,72.3,977.4,False,36.4,81,0.6,2021,11,5611.725
0 days 01:34:31.742000,27.8,73.0,977.2,False,36.4,117,0.7,2021,11,5671.742
0 days 01:35:31.765000,27.8,73.3,977.1,False,37.0,108,0.5,2021,11,5731.765
0 days 01:36:31.770000,28.0,70.1,977.0,False,37.6,91,0.9,2021,11,5791.77
0 days 01:37:31.762000,28.1,69.1,977.0,False,37.9,90,0.6,2021,11,5851.762
0 days 01:38:31.759000,28.1,68.9,976.9,False,38.2,101,0.6,2021,11,5911.759
0 days 01:39:31.758000,28.1,69.5,977.0,False,38.6,104,0.8,2021,11,5971.758
0 days 01:40:31.775000,28.1,67.7,976.8,False,38.9,120,0.7,2021,11,6031.775
0 days 01:41:31.766000,28.1,67.2,976.9,False,39.1,135,0.6,2021,11,6091.766
0 days 01:42:31.793000,28.3,68.4,977.0,False,39.1,102,0.5,2021,11,6151.793
0 days 01:43:31.805000,28.3,68.3,976.9,False,39.6,104,0.6,2021,11,6211.805
0 days 01:44:31.819000,28.4,67.7,976.9,False,39.9,92,0.6,2021,11,6271.819
0 days 01:45:31.812000,28.5,67.7,976.9,False,39.9,92,0.6,2021,11,6331.812
0 days 01:46:31.828000,28.6,66.7,976.9,False,41.1,75,0.7,2021,11,6391.828
0 days 01:47:31.822000,28.6,64.7,976.9,False,41.6,101,0.6,2021,11,6451.822
0 days 01:48:31.846000,28.8,65.2,976.8,False,41.6,101,0.7,2021,11,6511.846
0 days 01:49:31.839000,28.8,64.8,977.0,False,41.8,105,1.1,2021,11,6571.839
0 days 01:50:31.838000,28.7,65.5,977.0,False,41.7,92,1.0,2021,11,6631.838
0 days 01:51:31.837000,28.7,65.8,976.9,False,41.7,115,1.0,2021,11,6691.837
0 days 01:52:31.839000,28.7,66.7,976.9,False,42.1,121,0.9,2021,11,6751.839
0 days 01:53:31.837000,28.6,66.7,976.7,False,42.1,101,0.8,2021,11,6811.837
0 days 01:54:31.838000,28.5,67.6,976.6,False,41.6,106,0.8,2021,11,6871.838
0 days 01:55:31.838000,28.2,66.9,976.5,False,40.8,93,1.2,2021,11,6931.838
0 days 01:56:31.840000,28.2,69.0,976.6,False,40.8,92,1.0,2021,11,6991.84
0 days 01:57:31.837000,28.1,68.9,976.7,False,40.3,96,0.8,2021,11,7051.837
0 days 01:58:31.838000,28.0,69.0,976.6,False,41.1,83,1.1,2021,11,7111.838
0 days 01:59:31.839000,27.6,69.8,976.6,False,40.6,98,1.2,2021,11,7171.839
0 days 02:00:31.836000,27.6,70.8,976.6,False,40.1,102,0.9,2021,11,7231.836
0 days 02:01:31.851000,27.4,71.0,976.7,False,39.6,84,1.2,2021,11,7291.851
0 days 02:02:31.853000,27.4,71.8,976.7,False,39.6,101,1.1,2021,11,7351.853
0 days 02:03:31.874000,27.3,71.3,976.7,False,39.9,85,0.6,2021,11,7411.874
0 days 02:04:31.887000,27.3,72.1,976.8,False,39.7,91,1.0,2021,11,7471.887
0 days 02:05:31.886000,27.3,73.2,976.8,False,38.9,86,1.1,2021,11,7531.886
0 days 02:06:31.886000,27.2,72.9,976.6,False,38.4,103,0.8,2021,11,7591.886
0 days 02:07:31.883000,27.2,74.0,976.6,False,38.2,110,1.0,2021,11,7651.883
0 days 02:08:31.887000,26.8,74.6,976.7,False,37.9,101,0.8,2021,11,7711.887
0 days 02:09:31.885000,26.7,74.5,976.8,False,37.1,106,0.8,2021,11,7771.885
0 days 02:10:31.890000,26.6,74.4,976.7,False,36.9,83,0.8,2021,11,7831.89
0 days 02:11:31.884000,26.5,74.6,976.6,False,36.7,111,0.9,2021,11,7891.884
0 days 02:12:31.884000,26.3,75.2,976.7,False,36.6,104,0.8,2021,11,7951.884
0 days 02:13:31.884000,26.3,75.7,976.6,False,36.6,107,1.0,2021,11,8011.884
0 days 02:14:31.901000,26.2,74.3,976.6,False,36.4,90,0.8,2021,11,8071.901
0 days 02:15:31.915000,26.1,73.9,976.7,False,36.2,97,1.0,2021,11,8131.915
0 days 02:16:31.931000,26.1,73.4,976.7,False,36.0,83,0.6,2021,11,8191.931
0 days 02:17:31.938000,26.0,74.2,976.9,False,36.0,102,0.5,2021,11,8251.938
0 days 02:18:31.932000,25.9,74.0,976.8,False,35.8,122,0.6,2021,11,8311.932
0 days 02:19:31.931000,25.9,74.6,976.8,False,35.8,84,0.6,2021,11,8371.931
0 days 02:20:31.946000,25.8,74.4,976.5,False,35.9,108,0.5,2021,11,8431.946
0 days 02:21:31.962000,25.8,74.7,976.8,False,35.9,76,0.7,2021,11,8491.962
0 days 02:22:31.962000,25.7,73.8,976.8,False,35.8,105,0.6,2021,11,8551.962
0 days 02:23:31.963000,25.7,74.9,976.7,False,35.8,109,0.7,2021,11,8611.963
0 days 02:24:31.962000,25.7,74.4,976.9,False,35.8,89,0.8,2021,11,8671.962
0 days 02:25:31.974000,25.7,75.1,977.0,False,35.6,84,0.4,2021,11,8731.974
0 days 02:26:31.963000,25.7,74.2,977.1,False,35.5,82,0.4,2021,11,8791.963
0 days 02:27:31.963000,25.7,75.1,977.1,False,35.8,144,0.6,2021,11,8851.963
0 days 02:28:31.964000,25.7,74.5,977.2,False,36.1,101,0.7,2021,11,8911.964
0 days 02:29:31.962000,25.7,74.0,977.0,False,38.4,96,0.7,2021,11,8971.962
0 days 02:30:31.962000,25.8,74.1,976.9,False,37.6,96,0.7,2021,11,9031.962
0 days 02:31:31.966000,25.9,74.1,976.9,False,37.0,104,0.5,2021,11,9091.966
0 days 02:32:31.961000,26.0,73.7,977.1,False,37.0,133,0.4,2021,11,9151.961
0 days 02:33:31.960000,26.1,72.8,977.0,False,36.8,108,0.6,2021,11,9211.96
0 days 02:34:31.966000,26.1,73.5,976.9,False,38.0,103,0.6,2021,11,9271.966
0 days 02:35:31.967000,26.1,73.9,977.0,False,38.6,117,0.5,2021,11,9331.967
0 days 02:36:31.963000,26.1,72.7,977.1,False,39.2,127,0.8,2021,11,9391.963
0 days 02:37:31.961000,26.2,72.6,977.0,False,39.2,100,0.5,2021,11,9451.961
0 days 02:38:32.012000,26.3,72.1,977.0,False,38.9,110,0.5,2021,11,9512.012
0 days 02:39:31.962000,26.3,71.9,977.1,False,37.8,111,0.6,2021,11,9571.962
0 days 02:40:31.963000,26.3,72.4,977.1,False,37.0,96,0.6,2021,11,9631.963
0 days 02:41:31.963000,26.1,72.6,977.2,False,37.6,101,0.7,2021,11,9691.963
0 days 02:42:31.987000,26.1,74.0,977.1,False,37.8,137,0.6,2021,11,9751.987
0 days 02:43:31.962000,26.1,73.4,977.1,False,37.9,118,0.6,2021,11,9811.962
0 days 02:44:31.960000,26.1,72.0,977.1,False,38.6,118,0.6,2021,11,9871.96
0 days 02:45:31.976000,26.2,72.2,977.0,False,38.6,108,0.7,2021,11,9931.976
0 days 02:46:31.966000,26.2,72.2,977.0,False,38.2,103,0.6,2021,11,9991.966
0 days 02:47:31.960000,26.1,72.5,977.0,False,38.2,100,0.7,2021,11,10051.96
0 days 02:48:31.965000,26.2,72.5,976.9,False,38.2,105,0.8,2021,11,10111.965
0 days 02:49:31.965000,26.2,72.9,976.9,False,38.3,126,0.8,2021,11,10171.965
0 days 02:50:31.962000,26.2,72.8,976.7,False,38.3,92,0.6,2021,11,10231.962
0 days 02:51:31.963000,26.2,72.6,976.8,False,38.3,101,0.6,2021,11,10291.963
0 days 02:52:31.963000,26.2,72.8,976.8,False,37.8,99,0.6,2021,11,10351.963
0 days 02:53:31.963000,26.2,72.1,976.9,False,37.7,97,0.6,2021,11,10411.963
0 days 02:54:31.963000,26.2,72.2,976.9,False,37.6,116,0.6,2021,11,10471.963
0 days 02:55:31.961000,26.2,72.6,977.0,False,37.4,96,0.5,2021,11,10531.961
0 days 02:56:31.961000,26.2,72.3,976.9,False,37.4,101,0.5,2021,11,10591.961
0 days 02:57:31.962000,26.3,72.0,976.8,False,37.4,90,0.5,2021,11,10651.962
0 days 02:58:31.962000,26.3,72.4,976.9,False,37.4,97,0.6,2021,11,10711.962
0 days 02:59:31.962000,26.3,71.7,976.8,False,37.3,102,0.5,2021,11,10771.962
0 days 03:00:31.967000,26.3,72.2,976.9,False,37.0,113,0.6,2021,11,10831.967
0 days 03:01:31.961000,26.2,71.7,977.0,False,36.8,117,0.6,2021,11,10891.961
0 days 03:02:31.962000,26.2,71.9,976.8,False,36.8,106,0.6,2021,11,10951.962
0 days 03:03:31.961000,26.2,72.1,976.7,False,36.8,111,0.4,2021,11,11011.961
0 days 03:04:31.962000,26.2,71.5,976.6,False,36.8,101,0.4,2021,11,11071.962
0 days 03:05:31.963000,26.2,71.2,976.6,False,36.7,101,0.5,2021,11,11131.963
0 days 03:06:31.962000,26.2,71.6,976.5,False,36.4,105,0.6,2021,11,11191.962
0 days 03:07:31.965000,26.1,71.9,976.6,False,36.2,116,0.6,2021,11,11251.965
0 days 03:08:31.963000,26.1,71.6,976.7,False,36.1,97,0.5,2021,11,11311.963
0 days 03:09:31.966000,26.0,71.1,976.6,False,36.1,116,0.5,2021,11,11371.966
0 days 03:10:31.963000,26.0,71.2,976.6,False,35.4,105,0.5,2021,11,11431.963
0 days 00:00:16.061000,12.5,95.6,970.8,True,14.7,316,0.9,2021,12,16.061
0 days 00:01:16.061000,12.5,95.5,970.8,True,14.8,345,0.5,2021,12,76.061
0 days 00:02:16.063000,12.5,95.4,970.8,True,14.9,332,0.7,2021,12,136.063
0 days 00:03:16.062000,12.5,95.4,970.8,True,14.9,332,0.7,2021,12,196.062
0 days 00:04:16.058000,12.5,95.4,970.9,True,14.9,332,0.5,2021,12,256.058
0 days 00:05:16.061000,12.4,95.8,970.8,True,14.9,327,0.5,2021,12,316.061
0 days 00:06:16.066000,12.5,95.8,970.8,True,14.9,327,0.5,2021,12,376.066
0 days 00:07:16.067000,12.5,95.3,970.8,True,14.9,321,0.9,2021,12,436.067
0 days 00:08:16.061000,12.5,95.3,970.8,False,14.9,343,0.8,2021,12,496.061
0 days 00:09:16.061000,12.5,95.3,970.8,False,14.8,297,0.7,2021,12,556.061
0 days 00:10:16.062000,12.4,95.3,970.8,False,14.8,297,0.7,2021,12,616.062
0 days 00:11:16.065000,12.4,95.2,970.8,False,14.7,342,0.6,2021,12,676.065
0 days 00:12:16.065000,12.5,95.2,970.8,False,14.7,342,0.6,2021,12,736.065
0 days 00:13:16.077000,12.4,95.2,970.8,False,14.7,323,0.8,2021,12,796.077
0 days 00:14:16.063000,12.5,95.6,970.7,False,14.7,335,0.7,2021,12,856.063
0 days 00:15:16.063000,12.5,95.4,970.8,False,14.6,337,0.8,2021,12,916.063
0 days 00:16:16.061000,12.4,95.7,970.9,False,14.5,336,0.4,2021,12,976.061
0 days 00:17:16.062000,12.4,95.6,970.7,False,14.5,335,0.5,2021,12,1036.062
0 days 00:18:16.070000,12.4,95.7,970.7,True,14.5,3,0.5,2021,12,1096.07
0 days 00:19:16.077000,12.4,95.7,970.8,True,14.5,329,0.3,2021,12,1156.077
0 days 00:20:16.078000,12.5,96.1,970.8,True,14.5,9,0.4,2021,12,1216.078
0 days 00:21:16.094000,12.5,95.6,970.8,True,14.6,314,0.2,2021,12,1276.094
0 days 00:22:16.110000,12.5,95.9,970.7,True,14.5,341,0.4,2021,12,1336.11
0 days 00:23:16.109000,12.4,95.7,970.7,True,14.5,338,0.5,2021,12,1396.109
0 days 00:24:16.112000,12.5,95.7,970.8,True,14.6,340,0.7,2021,12,1456.112
0 days 00:25:16.124000,12.5,95.8,970.7,True,14.6,337,0.6,2021,12,1516.124
0 days 00:26:16.124000,12.5,95.6,970.7,True,14.6,349,0.6,2021,12,1576.124
0 days 00:27:16.137000,12.6,95.9,970.8,True,14.7,6,0.5,2021,12,1636.137
0 days 00:28:16.125000,12.6,96.0,970.7,True,14.7,301,0.3,2021,12,1696.125
0 days 00:29:16.141000,12.7,96.0,970.7,True,14.7,301,0.3,2021,12,1756.141
0 days 00:30:16.177000,12.7,96.0,970.7,True,14.7,301,0.3,2021,12,1816.177
0 days 00:31:16.156000,12.7,96.0,970.7,True,14.7,301,0.3,2021,12,1876.156
0 days 00:32:16.157000,12.6,96.0,970.7,True,14.7,301,0.3,2021,12,1936.157
0 days 00:33:16.173000,12.6,95.7,970.7,True,14.7,3,0.5,2021,12,1996.173
0 days 00:34:16.188000,12.6,96.3,970.8,True,14.7,339,0.5,2021,12,2056.188
0 days 00:35:16.188000,12.7,96.2,970.8,True,14.8,346,0.7,2021,12,2116.188
0 days 00:36:16.186000,12.7,96.4,970.6,True,14.8,331,0.4,2021,12,2176.186
0 days 00:37:16.198000,12.8,96.0,970.7,True,14.9,332,0.5,2021,12,2236.198
0 days 00:38:16.201000,12.7,96.0,970.7,True,14.9,332,0.5,2021,12,2296.201
0 days 00:39:16.197000,12.7,96.4,970.6,True,14.9,336,0.7,2021,12,2356.197
0 days 00:40:16.186000,12.7,96.4,970.6,True,14.9,336,0.7,2021,12,2416.186
0 days 00:41:16.188000,12.7,96.3,970.8,True,15.0,347,0.9,2021,12,2476.188
0 days 00:42:16.188000,12.8,96.3,970.6,True,15.0,337,0.8,2021,12,2536.188
0 days 00:43:16.189000,12.8,96.1,970.6,True,14.9,350,0.8,2021,12,2596.189
0 days 00:44:16.187000,12.7,96.1,970.6,True,14.9,350,0.8,2021,12,2656.187
0 days 00:45:16.188000,12.7,96.1,970.6,True,15.1,322,0.6,2021,12,2716.188
0 days 00:46:16.196000,12.7,96.1,970.6,True,15.1,322,0.6,2021,12,2776.196
0 days 00:47:16.201000,12.7,96.0,970.7,True,15.2,342,0.6,2021,12,2836.201
0 days 00:48:16.188000,12.7,96.2,970.7,True,15.2,264,0.7,2021,12,2896.188
0 days 00:49:16.189000,12.7,96.7,970.6,True,15.2,344,0.5,2021,12,2956.189
0 days 00:50:16.189000,12.7,96.7,970.6,True,15.2,344,0.5,2021,12,3016.189
0 days 00:51:16.187000,12.8,95.8,970.7,True,15.4,327,0.7,2021,12,3076.187
0 days 00:52:16.193000,12.7,95.8,970.7,True,15.4,327,0.7,2021,12,3136.193
0 days 00:53:16.193000,12.7,96.2,970.7,True,15.3,319,0.6,2021,12,3196.193
0 days 00:54:16.205000,12.8,96.2,970.7,True,15.3,319,0.6,2021,12,3256.205
0 days 00:55:16.189000,12.8,96.4,970.6,True,15.3,341,0.7,2021,12,3316.189
0 days 00:56:16.190000,12.8,96.5,970.5,True,15.3,342,0.6,2021,12,3376.19
0 days 00:57:16.186000,12.8,96.1,970.6,True,15.4,345,0.7,2021,12,3436.186
0 days 00:58:16.189000,12.8,96.1,970.6,True,15.4,345,0.7,2021,12,3496.189
0 days 00:59:16.189000,12.8,96.2,970.6,True,15.4,290,0.4,2021,12,3556.189
0 days 01:00:16.187000,12.9,96.4,970.7,True,15.4,358,0.4,2021,12,3616.187
0 days 01:01:16.189000,12.9,95.5,970.5,True,15.4,347,1.0,2021,12,3676.189
0 days 01:02:16.187000,12.8,96.1,970.6,True,15.5,343,0.6,2021,12,3736.187
0 days 01:03:16.189000,12.8,96.0,970.7,True,15.2,326,0.7,2021,12,3796.189
0 days 01:04:16.188000,12.7,96.0,970.6,True,15.2,328,0.8,2021,12,3856.188
0 days 01:05:16.190000,12.7,96.1,970.6,True,15.2,331,0.7,2021,12,3916.19
0 days 01:06:16.200000,12.7,96.5,970.6,True,15.2,329,0.6,2021,12,3976.2
0 days 01:07:16.197000,12.7,96.2,970.6,True,15.2,349,0.5,2021,12,4036.197
0 days 01:08:16.198000,12.8,95.8,970.5,True,15.2,329,0.5,2021,12,4096.198
0 days 01:09:16.203000,12.8,96.6,970.5,True,15.3,304,0.4,2021,12,4156.203
0 days 01:10:16.201000,12.8,95.9,970.5,True,15.3,356,0.6,2021,12,4216.201
0 days 01:11:16.203000,12.8,95.8,970.5,True,15.3,356,0.5,2021,12,4276.203
0 days 01:12:16.204000,12.8,96.5,970.5,True,15.1,349,0.5,2021,12,4336.204
0 days 01:13:16.223000,12.8,96.4,970.5,True,15.3,342,0.7,2021,12,4396.223
0 days 01:14:16.234000,12.8,96.3,970.5,True,15.1,348,0.5,2021,12,4456.234
0 days 01:15:16.236000,12.9,96.3,970.5,True,15.1,347,0.6,2021,12,4516.236
0 days 01:16:16.236000,12.8,96.3,970.5,True,15.1,347,0.6,2021,12,4576.236
0 days 01:17:16.235000,12.8,96.3,970.4,True,15.1,328,0.6,2021,12,4636.235
0 days 01:18:16.234000,12.8,96.5,970.4,True,15.0,330,0.5,2021,12,4696.234
0 days 01:19:16.235000,12.8,96.5,970.5,True,15.0,334,0.5,2021,12,4756.235
0 days 01:20:16.236000,12.8,96.4,970.4,True,15.0,338,0.6,2021,12,4816.236
0 days 01:21:16.235000,12.8,96.6,970.5,True,15.0,357,0.5,2021,12,4876.235
0 days 01:22:16.233000,12.7,96.4,970.6,True,15.1,339,0.5,2021,12,4936.233
0 days 01:23:16.251000,12.7,96.6,970.5,True,15.0,351,0.6,2021,12,4996.251
