LapStartTime,Driver,LapNumber,LapTime,TyreLife,Sector1Time,Sector2Time,Sector3Time,Stint,Compound,Position,TrackStatus
0 days 01:19:09.395000,SAI,11.0,0 days 00:01:39.942000,14.0,0 days 00:00:31.950000,0 days 00:00:43.298000,0 days 00:00:24.694000,1.0,SOFT,3.0,1
0 days 01:19:12.592000,PER,11.0,0 days 00:01:39.931000,14.0,0 days 00:00:31.796000,0 days 00:00:43.358000,0 days 00:00:24.777000,1.0,SOFT,4.0,1
0 days 01:19:13.553000,HAM,11.0,0 days 00:01:42.945000,13.0,0 days 00:00:31.719000,0 days 00:00:43.894000,0 days 00:00:27.332000,1.0,SOFT,5.0,1
0 days 01:19:16.443000,RUS,11.0,0 days 00:01:40.358000,14.0,0 days 00:00:32.136000,0 days 00:00:43.600000,0 days 00:00:24.622000,1.0,SOFT,6.0,1
0 days 01:19:21.760000,MAG,11.0,0 days 00:01:41.064000,11.0,0 days 00:00:32.254000,0 days 00:00:43.940000,0 days 00:00:24.870000,1.0,SOFT,7.0,1
0 days 01:19:23.334000,GAS,11.0,0 days 00:01:41.089000,14.0,0 days 00:00:32.157000,0 days 00:00:44.084000,0 days 00:00:24.848000,1.0,SOFT,8.0,1
0 days 01:19:25.918000,OCO,11.0,0 days 00:01:41.082000,11.0,0 days 00:00:32.165000,0 days 00:00:43.950000,0 days 00:00:24.967000,1.0,SOFT,9.0,1
0 days 01:19:28.651000,ALO,11.0,0 days 00:01:44.265000,14.0,0 days 00:00:32.531000,0 days 00:00:44.105000,0 days 00:00:27.629000,1.0,SOFT,11.0,1
0 days 01:19:30.666000,TSU,11.0,0 days 00:01:41.313000,11.0,0 days 00:00:32.236000,0 days 00:00:44.181000,0 days 00:00:24.896000,1.0,SOFT,10.0,1
0 days 01:19:34.062000,BOT,11.0,0 days 00:01:41.075000,14.0,0 days 00:00:32.278000,0 days 00:00:43.890000,0 days 00:00:24.907000,1.0,SOFT,12.0,1
0 days 01:19:37.645000,ZHO,11.0,0 days 00:01:41.057000,11.0,0 days 00:00:32.211000,0 days 00:00:43.866000,0 days 00:00:24.980000,1.0,SOFT,13.0,1
0 days 01:19:39.396000,ALB,11.0,0 days 00:01:42.588000,11.0,0 days 00:00:32.541000,0 days 00:00:44.944000,0 days 00:00:25.103000,1.0,SOFT,14.0,1
0 days 01:19:40.900000,STR,11.0,0 days 00:01:42.343000,11.0,0 days 00:00:32.581000,0 days 00:00:44.481000,0 days 00:00:25.281000,1.0,SOFT,15.0,1
0 days 01:19:42.001000,MSC,11.0,0 days 00:01:42.809000,11.0,0 days 00:00:32.206000,0 days 00:00:45.048000,0 days 00:00:25.555000,1.0,SOFT,16.0,1
0 days 01:19:43.281000,HUL,11.0,0 days 00:01:42.603000,11.0,0 days 00:00:32.690000,0 days 00:00:44.482000,0 days 00:00:25.431000,1.0,SOFT,17.0,1
0 days 01:19:44.050000,NOR,11.0,0 days 00:01:42.833000,11.0,0 days 00:00:32.671000,0 days 00:00:44.874000,0 days 00:00:25.288000,1.0,MEDIUM,18.0,1
0 days 01:19:45.921000,LAT,11.0,0 days 00:01:42.822000,11.0,0 days 00:00:32.678000,0 days 00:00:45.049000,0 days 00:00:25.095000,1.0,SOFT,19.0,1
0 days 01:19:46.951000,RIC,11.0,0 days 00:01:42.641000,11.0,0 days 00:00:32.439000,0 days 00:00:44.877000,0 days 00:00:25.325000,1.0,MEDIUM,20.0,1
0 days 01:20:40.918000,LEC,12.0,0 days 00:01:39.256000,12.0,0 days 00:00:31.879000,0 days 00:00:42.818000,0 days 00:00:24.559000,1.0,SOFT,1.0,1
0 days 01:20:44.236000,VER,12.0,0 days 00:01:39.410000,15.0,0 days 00:00:31.702000,0 days 00:00:43.076000,0 days 00:00:24.632000,1.0,SOFT,2.0,1
0 days 01:20:49.337000,SAI,12.0,0 days 00:01:40.097000,15.0,0 days 00:00:32.035000,0 days 00:00:43.299000,0 days 00:00:24.763000,1.0,SOFT,3.0,1
0 days 01:20:52.523000,PER,12.0,0 days 00:01:39.754000,15.0,0 days 00:00:31.655000,0 days 00:00:43.371000,0 days 00:00:24.728000,1.0,SOFT,4.0,1
0 days 01:20:56.498000,HAM,12.0,0 days 00:02:03.697000,2.0,0 days 00:00:55.967000,0 days 00:00:43.579000,0 days 00:00:24.151000,2.0,HARD,12.0,1
0 days 01:20:56.801000,RUS,12.0,0 days 00:01:40.215000,15.0,0 days 00:00:32.029000,0 days 00:00:43.569000,0 days 00:00:24.617000,1.0,SOFT,5.0,1
0 days 01:21:02.824000,MAG,12.0,0 days 00:01:41.370000,12.0,0 days 00:00:32.325000,0 days 00:00:44.113000,0 days 00:00:24.932000,1.0,SOFT,6.0,1
0 days 01:21:04.423000,GAS,12.0,0 days 00:01:41.347000,15.0,0 days 00:00:32.263000,0 days 00:00:44.217000,0 days 00:00:24.867000,1.0,SOFT,7.0,1
0 days 01:21:07,OCO,12.0,0 days 00:01:41.094000,12.0,0 days 00:00:32.200000,0 days 00:00:43.905000,0 days 00:00:24.989000,1.0,SOFT,8.0,1
0 days 01:21:11.979000,TSU,12.0,0 days 00:01:41.096000,12.0,0 days 00:00:32.149000,0 days 00:00:44.078000,0 days 00:00:24.869000,1.0,SOFT,9.0,1
0 days 01:21:12.916000,ALO,12.0,0 days 00:02:00.053000,1.0,0 days 00:00:53.203000,0 days 00:00:42.623000,0 days 00:00:24.227000,2.0,MEDIUM,20.0,1
0 days 01:21:15.137000,BOT,12.0,0 days 00:01:41.073000,15.0,0 days 00:00:32.169000,0 days 00:00:44.054000,0 days 00:00:24.850000,1.0,SOFT,10.0,1
0 days 01:21:18.702000,ZHO,12.0,0 days 00:01:41.281000,12.0,0 days 00:00:32.607000,0 days 00:00:43.919000,0 days 00:00:24.755000,1.0,SOFT,11.0,1
0 days 01:21:21.984000,ALB,12.0,0 days 00:01:42.505000,12.0,0 days 00:00:32.372000,0 days 00:00:45.021000,0 days 00:00:25.112000,1.0,SOFT,13.0,1
0 days 01:21:23.243000,STR,12.0,0 days 00:01:42.462000,12.0,0 days 00:00:32.664000,0 days 00:00:44.565000,0 days 00:00:25.233000,1.0,SOFT,14.0,1
0 days 01:21:24.810000,MSC,12.0,0 days 00:01:45.949000,12.0,0 days 00:00:32.666000,0 days 00:00:45.054000,0 days 00:00:28.229000,1.0,SOFT,17.0,1
0 days 01:21:25.884000,HUL,12.0,0 days 00:01:42.821000,12.0,0 days 00:00:32.603000,0 days 00:00:44.848000,0 days 00:00:25.370000,1.0,SOFT,15.0,1
0 days 01:21:26.883000,NOR,12.0,0 days 00:01:42.645000,12.0,0 days 00:00:32.498000,0 days 00:00:44.949000,0 days 00:00:25.198000,1.0,MEDIUM,16.0,1
0 days 01:21:28.743000,LAT,12.0,0 days 00:01:43.492000,12.0,0 days 00:00:32.440000,0 days 00:00:45.851000,0 days 00:00:25.201000,1.0,SOFT,19.0,1
0 days 01:21:29.592000,RIC,12.0,0 days 00:01:41.621000,12.0,0 days 00:00:32.151000,0 days 00:00:44.477000,0 days 00:00:24.993000,1.0,MEDIUM,18.0,1
0 days 01:22:20.174000,LEC,13.0,0 days 00:01:39.279000,13.0,0 days 00:00:31.805000,0 days 00:00:42.910000,0 days 00:00:24.564000,1.0,SOFT,1.0,1
0 days 01:22:23.646000,VER,13.0,0 days 00:01:39.534000,16.0,0 days 00:00:31.809000,0 days 00:00:43.082000,0 days 00:00:24.643000,1.0,SOFT,2.0,1
0 days 01:22:29.434000,SAI,13.0,0 days 00:01:40.165000,16.0,0 days 00:00:31.976000,0 days 00:00:43.396000,0 days 00:00:24.793000,1.0,SOFT,3.0,1
0 days 01:22:32.277000,PER,13.0,0 days 00:01:39.992000,16.0,0 days 00:00:31.863000,0 days 00:00:43.419000,0 days 00:00:24.710000,1.0,SOFT,4.0,1
0 days 01:22:37.016000,RUS,13.0,0 days 00:01:40.448000,16.0,0 days 00:00:32.296000,0 days 00:00:43.547000,0 days 00:00:24.605000,1.0,SOFT,5.0,1
0 days 01:22:44.194000,MAG,13.0,0 days 00:01:41.283000,13.0,0 days 00:00:32.301000,0 days 00:00:43.932000,0 days 00:00:25.050000,1.0,SOFT,6.0,1
0 days 01:22:45.770000,GAS,13.0,0 days 00:01:41.256000,16.0,0 days 00:00:32.221000,0 days 00:00:44.161000,0 days 00:00:24.874000,1.0,SOFT,7.0,1
0 days 01:22:48.094000,OCO,13.0,0 days 00:01:41.395000,13.0,0 days 00:00:32.362000,0 days 00:00:44.028000,0 days 00:00:25.005000,1.0,SOFT,8.0,1
0 days 01:22:53.075000,TSU,13.0,0 days 00:01:41.337000,13.0,0 days 00:00:32.190000,0 days 00:00:44.233000,0 days 00:00:24.914000,1.0,SOFT,9.0,1
0 days 01:22:56.210000,BOT,13.0,0 days 00:01:41.291000,16.0,0 days 00:00:32.088000,0 days 00:00:44.194000,0 days 00:00:25.009000,1.0,SOFT,10.0,1
0 days 01:22:59.983000,ZHO,13.0,0 days 00:01:41.400000,13.0,0 days 00:00:32.284000,0 days 00:00:44.259000,0 days 00:00:24.857000,1.0,SOFT,12.0,1
0 days 01:23:00.195000,HAM,13.0,0 days 00:01:39.330000,3.0,0 days 00:00:31.804000,0 days 00:00:43.286000,0 days 00:00:24.240000,2.0,HARD,11.0,1
0 days 01:23:04.489000,ALB,13.0,0 days 00:01:44.752000,13.0,0 days 00:00:32.390000,0 days 00:00:44.742000,0 days 00:00:27.620000,1.0,SOFT,14.0,1
0 days 01:23:05.705000,STR,13.0,0 days 00:01:42.235000,13.0,0 days 00:00:32.616000,0 days 00:00:44.465000,0 days 00:00:25.154000,1.0,SOFT,13.0,1
0 days 01:23:08.705000,HUL,13.0,0 days 00:01:41.942000,13.0,0 days 00:00:32.217000,0 days 00:00:44.376000,0 days 00:00:25.349000,1.0,SOFT,15.0,1
0 days 01:23:09.528000,NOR,13.0,0 days 00:01:42.041000,13.0,0 days 00:00:32.266000,0 days 00:00:44.656000,0 days 00:00:25.119000,1.0,MEDIUM,16.0,1
0 days 01:23:10.759000,MSC,13.0,0 days 00:01:59.469000,1.0,0 days 00:00:53.125000,0 days 00:00:42.221000,0 days 00:00:24.123000,2.0,MEDIUM,20.0,1
0 days 01:23:11.213000,RIC,13.0,0 days 00:01:42.461000,13.0,0 days 00:00:32.561000,0 days 00:00:44.647000,0 days 00:00:25.253000,1.0,MEDIUM,18.0,1
0 days 01:23:12.235000,LAT,13.0,0 days 00:01:43.360000,13.0,0 days 00:00:32.647000,0 days 00:00:45.488000,0 days 00:00:25.225000,1.0,SOFT,19.0,1
0 days 01:23:12.969000,ALO,13.0,0 days 00:01:39.050000,2.0,0 days 00:00:31.641000,0 days 00:00:43.009000,0 days 00:00:24.400000,2.0,MEDIUM,17.0,1
0 days 01:23:59.453000,LEC,14.0,0 days 00:01:39.629000,14.0,0 days 00:00:31.939000,0 days 00:00:43.019000,0 days 00:00:24.671000,1.0,SOFT,1.0,1
0 days 01:24:03.180000,VER,14.0,0 days 00:01:42.050000,17.0,0 days 00:00:31.831000,0 days 00:00:43.137000,0 days 00:00:27.082000,1.0,SOFT,2.0,1
0 days 01:24:09.599000,SAI,14.0,0 days 00:01:43.029000,17.0,0 days 00:00:32.018000,0 days 00:00:43.375000,0 days 00:00:27.636000,1.0,SOFT,4.0,12
0 days 01:24:12.269000,PER,14.0,0 days 00:01:40.035000,17.0,0 days 00:00:31.844000,0 days 00:00:43.364000,0 days 00:00:24.827000,1.0,SOFT,3.0,12
0 days 01:24:17.464000,RUS,14.0,0 days 00:01:40.409000,17.0,0 days 00:00:32.195000,0 days 00:00:43.463000,0 days 00:00:24.751000,1.0,SOFT,5.0,12
0 days 01:24:25.477000,MAG,14.0,0 days 00:01:44.244000,14.0,0 days 00:00:32.181000,0 days 00:00:44.096000,0 days 00:00:27.967000,1.0,SOFT,6.0,12
0 days 01:24:27.026000,GAS,14.0,0 days 00:01:44.005000,17.0,0 days 00:00:32.311000,0 days 00:00:44.130000,0 days 00:00:27.564000,1.0,SOFT,7.0,12
0 days 01:24:29.489000,OCO,14.0,0 days 00:01:44.080000,14.0,0 days 00:00:32.216000,0 days 00:00:44.050000,0 days 00:00:27.814000,1.0,SOFT,8.0,12
0 days 01:24:34.412000,TSU,14.0,0 days 00:01:41.352000,14.0,0 days 00:00:32.235000,0 days 00:00:44.156000,0 days 00:00:24.961000,1.0,SOFT,9.0,12
0 days 01:24:37.501000,BOT,14.0,0 days 00:01:43.736000,17.0,0 days 00:00:32.111000,0 days 00:00:44.071000,0 days 00:00:27.554000,1.0,SOFT,11.0,12
0 days 01:24:39.525000,HAM,14.0,0 days 00:01:39.309000,4.0,0 days 00:00:31.687000,0 days 00:00:42.979000,0 days 00:00:24.643000,2.0,HARD,10.0,12
0 days 01:24:41.383000,ZHO,14.0,0 days 00:01:41.185000,14.0,0 days 00:00:32.148000,0 days 00:00:44.044000,0 days 00:00:24.993000,1.0,SOFT,12.0,12
0 days 01:24:47.940000,STR,14.0,0 days 00:01:41.803000,14.0,0 days 00:00:32.472000,0 days 00:00:44.108000,0 days 00:00:25.223000,1.0,SOFT,13.0,12
0 days 01:24:49.241000,ALB,14.0,0 days 00:02:01.075000,1.0,0 days 00:00:53.032000,0 days 00:00:43.743000,0 days 00:00:24.300000,2.0,MEDIUM,20.0,12
0 days 01:24:50.647000,HUL,14.0,0 days 00:01:42.959000,14.0,0 days 00:00:32.717000,0 days 00:00:44.834000,0 days 00:00:25.408000,1.0,SOFT,15.0,12
0 days 01:24:51.569000,NOR,14.0,0 days 00:01:42.794000,14.0,0 days 00:00:32.456000,0 days 00:00:45.125000,0 days 00:00:25.213000,1.0,MEDIUM,16.0,12
0 days 01:24:52.019000,ALO,14.0,0 days 00:01:39.704000,3.0,0 days 00:00:31.772000,0 days 00:00:43.480000,0 days 00:00:24.452000,2.0,MEDIUM,14.0,12
0 days 01:24:53.674000,RIC,14.0,0 days 00:01:42.375000,14.0,0 days 00:00:32.526000,0 days 00:00:44.700000,0 days 00:00:25.149000,1.0,MEDIUM,17.0,12
0 days 01:24:55.595000,LAT,14.0,0 days 00:01:45.315000,14.0,0 days 00:00:32.526000,0 days 00:00:45.248000,0 days 00:00:27.541000,1.0,SOFT,18.0,12
0 days 01:25:10.228000,MSC,14.0,0 days 00:01:38.179000,2.0,0 days 00:00:31.309000,0 days 00:00:42.646000,0 days 00:00:24.224000,2.0,MEDIUM,19.0,12
0 days 01:25:39.082000,LEC,15.0,0 days 00:01:42.041000,15.0,0 days 00:00:31.789000,0 days 00:00:43.159000,0 days 00:00:27.093000,1.0,SOFT,1.0,12
0 days 01:25:45.230000,VER,15.0,0 days 00:01:57.409000,1.0,0 days 00:00:52.162000,0 days 00:00:41.525000,0 days 00:00:23.722000,2.0,SOFT,4.0,12
0 days 01:25:52.304000,PER,15.0,0 days 00:01:42.445000,18.0,0 days 00:00:31.761000,0 days 00:00:43.441000,0 days 00:00:27.243000,1.0,SOFT,2.0,21
0 days 01:25:52.628000,SAI,15.0,0 days 00:01:58.327000,1.0,0 days 00:00:51.979000,0 days 00:00:42.279000,0 days 00:00:24.069000,2.0,SOFT,5.0,21
0 days 01:25:57.873000,RUS,15.0,0 days 00:01:43.097000,18.0,0 days 00:00:32.145000,0 days 00:00:43.634000,0 days 00:00:27.318000,1.0,SOFT,3.0,21
0 days 01:26:09.721000,MAG,15.0,0 days 00:01:59.764000,4.0,0 days 00:00:53.002000,0 days 00:00:42.461000,0 days 00:00:24.301000,2.0,SOFT,9.0,1
0 days 01:26:11.031000,GAS,15.0,0 days 00:02:01.397000,1.0,0 days 00:00:53.152000,0 days 00:00:43.562000,0 days 00:00:24.683000,2.0,MEDIUM,12.0,1
0 days 01:26:13.569000,OCO,15.0,0 days 00:02:05.634000,1.0,0 days 00:00:58.681000,0 days 00:00:42.722000,0 days 00:00:24.231000,2.0,MEDIUM,16.0,1
0 days 01:26:15.764000,TSU,15.0,0 days 00:01:43.687000,15.0,0 days 00:00:32.247000,0 days 00:00:44.162000,0 days 00:00:27.278000,1.0,SOFT,7.0,1
0 days 01:26:18.834000,HAM,15.0,0 days 00:01:38.587000,5.0,0 days 00:00:31.336000,0 days 00:00:42.890000,0 days 00:00:24.361000,2.0,HARD,6.0,1
0 days 01:26:21.237000,BOT,15.0,0 days 00:02:00.669000,1.0,0 days 00:00:53.665000,0 days 00:00:43.022000,0 days 00:00:23.982000,2.0,MEDIUM,17.0,1
0 days 01:26:22.568000,ZHO,15.0,0 days 00:01:43.106000,15.0,0 days 00:00:31.998000,0 days 00:00:43.903000,0 days 00:00:27.205000,1.0,SOFT,8.0,1
0 days 01:26:29.743000,STR,15.0,0 days 00:01:41.875000,15.0,0 days 00:00:32.419000,0 days 00:00:44.299000,0 days 00:00:25.157000,1.0,SOFT,10.0,1
0 days 01:26:31.723000,ALO,15.0,0 days 00:01:40.256000,4.0,0 days 00:00:32.146000,0 days 00:00:43.439000,0 days 00:00:24.671000,2.0,MEDIUM,11.0,1
0 days 01:26:33.606000,HUL,15.0,0 days 00:01:42.819000,15.0,0 days 00:00:32.711000,0 days 00:00:44.851000,0 days 00:00:25.257000,1.0,SOFT,13.0,1
0 days 01:26:34.363000,NOR,15.0,0 days 00:01:42.830000,15.0,0 days 00:00:32.595000,0 days 00:00:44.983000,0 days 00:00:25.252000,1.0,MEDIUM,14.0,1
0 days 01:26:36.049000,RIC,15.0,0 days 00:01:42.543000,15.0,0 days 00:00:32.542000,0 days 00:00:44.776000,0 days 00:00:25.225000,1.0,MEDIUM,15.0,1
0 days 01:26:40.910000,LAT,15.0,0 days 00:01:58.534000,1.0,0 days 00:00:52.011000,0 days 00:00:42.455000,0 days 00:00:24.068000,2.0,SOFT,20.0,1
0 days 01:26:48.407000,MSC,15.0,0 days 00:01:39.109000,3.0,0 days 00:00:31.499000,0 days 00:00:43.183000,0 days 00:00:24.427000,2.0,MEDIUM,18.0,1
0 days 01:26:50.316000,ALB,15.0,0 days 00:01:39.517000,2.0,0 days 00:00:31.615000,0 days 00:00:43.501000,0 days 00:00:24.401000,2.0,MEDIUM,19.0,1
0 days 01:27:21.123000,LEC,16.0,0 days 00:01:57.660000,4.0,0 days 00:00:52.159000,0 days 00:00:41.644000,0 days 00:00:23.857000,2.0,SOFT,1.0,1
0 days 01:27:34.749000,PER,16.0,0 days 00:01:58.858000,1.0,0 days 00:00:52.976000,0 days 00:00:41.991000,0 days 00:00:23.891000,2.0,MEDIUM,4.0,1
0 days 01:27:40.970000,RUS,16.0,0 days 00:02:02.370000,2.0,0 days 00:00:54.965000,0 days 00:00:43.244000,0 days 00:00:24.161000,2.0,HARD,6.0,1
0 days 01:27:42.639000,VER,16.0,0 days 00:01:36.905000,2.0,0 days 00:00:30.944000,0 days 00:00:41.970000,0 days 00:00:23.991000,2.0,SOFT,2.0,1
0 days 01:27:50.955000,SAI,16.0,0 days 00:01:37.477000,2.0,0 days 00:00:31.352000,0 days 00:00:42.085000,0 days 00:00:24.040000,2.0,SOFT,3.0,1
0 days 01:27:57.421000,HAM,16.0,0 days 00:01:38.236000,6.0,0 days 00:00:31.202000,0 days 00:00:42.844000,0 days 00:00:24.190000,2.0,HARD,5.0,1
0 days 01:27:59.451000,TSU,16.0,0 days 00:02:01.989000,1.0,0 days 00:00:54.089000,0 days 00:00:43.323000,0 days 00:00:24.577000,2.0,MEDIUM,14.0,1
0 days 01:28:05.674000,ZHO,16.0,0 days 00:02:01.722000,1.0,0 days 00:00:54.211000,0 days 00:00:43.182000,0 days 00:00:24.329000,2.0,MEDIUM,18.0,1
0 days 01:28:09.485000,MAG,16.0,0 days 00:01:37.968000,5.0,0 days 00:00:31.317000,0 days 00:00:42.477000,0 days 00:00:24.174000,2.0,SOFT,7.0,1
0 days 01:28:11.618000,STR,16.0,0 days 00:01:42.592000,16.0,0 days 00:00:32.711000,0 days 00:00:44.690000,0 days 00:00:25.191000,1.0,SOFT,10.0,1
0 days 01:28:11.979000,ALO,16.0,0 days 00:01:40.572000,5.0,0 days 00:00:31.432000,0 days 00:00:44.539000,0 days 00:00:24.601000,2.0,MEDIUM,9.0,1
0 days 01:28:12.428000,GAS,16.0,0 days 00:01:38.705000,2.0,0 days 00:00:31.029000,0 days 00:00:43.445000,0 days 00:00:24.231000,2.0,MEDIUM,8.0,1
0 days 01:28:16.425000,HUL,16.0,0 days 00:01:43.615000,16.0,0 days 00:00:32.731000,0 days 00:00:44.649000,0 days 00:00:26.235000,1.0,SOFT,12.0,1
0 days 01:28:17.193000,NOR,16.0,0 days 00:01:43.031000,16.0,0 days 00:00:32.498000,0 days 00:00:45.135000,0 days 00:00:25.398000,1.0,MEDIUM,13.0,1
0 days 01:28:18.592000,RIC,16.0,0 days 00:01:43.515000,16.0,0 days 00:00:32.772000,0 days 00:00:45.104000,0 days 00:00:25.639000,1.0,MEDIUM,15.0,1
0 days 01:28:19.203000,OCO,16.0,0 days 00:01:40.079000,2.0,0 days 00:00:31.610000,0 days 00:00:43.198000,0 days 00:00:25.271000,2.0,MEDIUM,11.0,1
0 days 01:28:21.906000,BOT,16.0,0 days 00:01:40.259000,2.0,0 days 00:00:31.791000,0 days 00:00:43.461000,0 days 00:00:25.007000,2.0,MEDIUM,16.0,1
0 days 01:28:27.516000,MSC,16.0,0 days 00:01:39.406000,4.0,0 days 00:00:31.914000,0 days 00:00:43.037000,0 days 00:00:24.455000,2.0,MEDIUM,17.0,1
0 days 01:28:29.833000,ALB,16.0,0 days 00:01:40.164000,3.0,0 days 00:00:31.870000,0 days 00:00:43.810000,0 days 00:00:24.484000,2.0,MEDIUM,19.0,1
0 days 01:28:39.444000,LAT,16.0,0 days 00:01:39.239000,2.0,0 days 00:00:31.423000,0 days 00:00:43.445000,0 days 00:00:24.371000,2.0,SOFT,20.0,1
0 days 01:29:18.783000,LEC,17.0,0 days 00:01:37.520000,5.0,0 days 00:00:31.454000,0 days 00:00:42.077000,0 days 00:00:23.989000,2.0,SOFT,1.0,1
0 days 01:29:19.544000,VER,17.0,0 days 00:01:37.587000,3.0,0 days 00:00:30.898000,0 days 00:00:42.382000,0 days 00:00:24.307000,2.0,SOFT,2.0,1
0 days 01:29:28.432000,SAI,17.0,0 days 00:01:37.172000,3.0,0 days 00:00:31.245000,0 days 00:00:41.899000,0 days 00:00:24.028000,2.0,SOFT,3.0,1
0 days 01:29:33.607000,PER,17.0,0 days 00:01:36.634000,2.0,0 days 00:00:31.025000,0 days 00:00:41.657000,0 days 00:00:23.952000,2.0,MEDIUM,4.0,1
0 days 01:29:35.657000,HAM,17.0,0 days 00:01:38.644000,7.0,0 days 00:00:31.622000,0 days 00:00:42.748000,0 days 00:00:24.274000,2.0,HARD,5.0,1
0 days 01:29:43.340000,RUS,17.0,0 days 00:01:38.089000,3.0,0 days 00:00:31.612000,0 days 00:00:42.364000,0 days 00:00:24.113000,2.0,HARD,6.0,1
0 days 01:29:47.453000,MAG,17.0,0 days 00:01:38.216000,6.0,0 days 00:00:31.304000,0 days 00:00:42.666000,0 days 00:00:24.246000,2.0,SOFT,7.0,1
0 days 01:29:51.133000,GAS,17.0,0 days 00:01:38.868000,3.0,0 days 00:00:31.602000,0 days 00:00:42.982000,0 days 00:00:24.284000,2.0,MEDIUM,8.0,1
0 days 01:29:52.551000,ALO,17.0,0 days 00:01:39.434000,6.0,0 days 00:00:31.784000,0 days 00:00:43.161000,0 days 00:00:24.489000,2.0,MEDIUM,9.0,1
0 days 01:29:54.210000,STR,17.0,0 days 00:01:41.858000,17.0,0 days 00:00:32.588000,0 days 00:00:44.184000,0 days 00:00:25.086000,1.0,SOFT,10.0,1
0 days 01:29:59.282000,OCO,17.0,0 days 00:01:38.820000,3.0,0 days 00:00:31.656000,0 days 00:00:42.755000,0 days 00:00:24.409000,2.0,MEDIUM,11.0,1
0 days 01:30:00.040000,HUL,17.0,0 days 00:01:44.450000,17.0,0 days 00:00:32.781000,0 days 00:00:46.158000,0 days 00:00:25.511000,1.0,SOFT,15.0,1
0 days 01:30:00.224000,NOR,17.0,0 days 00:01:43.396000,17.0,0 days 00:00:32.525000,0 days 00:00:45.512000,0 days 00:00:25.359000,1.0,MEDIUM,14.0,1
0 days 01:30:01.440000,TSU,17.0,0 days 00:01:39.939000,2.0,0 days 00:00:31.704000,0 days 00:00:43.760000,0 days 00:00:24.475000,2.0,MEDIUM,12.0,1
0 days 01:30:02.107000,RIC,17.0,0 days 00:01:46.215000,17.0,0 days 00:00:32.743000,0 days 00:00:45.284000,0 days 00:00:28.188000,1.0,MEDIUM,18.0,1
0 days 01:30:02.165000,BOT,17.0,0 days 00:01:40.103000,3.0,0 days 00:00:31.555000,0 days 00:00:44.168000,0 days 00:00:24.380000,2.0,MEDIUM,13.0,1
0 days 01:30:06.922000,MSC,17.0,0 days 00:01:40.565000,5.0,0 days 00:00:32.058000,0 days 00:00:43.618000,0 days 00:00:24.889000,2.0,MEDIUM,17.0,1
0 days 01:30:07.396000,ZHO,17.0,0 days 00:01:38.348000,2.0,0 days 00:00:31.350000,0 days 00:00:42.556000,0 days 00:00:24.442000,2.0,MEDIUM,16.0,1
0 days 01:30:09.997000,ALB,17.0,0 days 00:01:40.265000,4.0,0 days 00:00:31.911000,0 days 00:00:43.769000,0 days 00:00:24.585000,2.0,MEDIUM,19.0,1
0 days 01:30:18.683000,LAT,17.0,0 days 00:01:39.655000,3.0,0 days 00:00:31.532000,0 days 00:00:43.704000,0 days 00:00:24.419000,2.0,SOFT,20.0,1
0 days 01:30:56.303000,LEC,18.0,0 days 00:01:37.634000,6.0,0 days 00:00:31.582000,0 days 00:00:42.018000,0 days 00:00:24.034000,2.0,SOFT,1.0,1
0 days 01:30:57.131000,VER,18.0,0 days 00:01:37.717000,4.0,0 days 00:00:30.951000,0 days 00:00:42.567000,0 days 00:00:24.199000,2.0,SOFT,2.0,1
0 days 01:31:05.604000,SAI,18.0,0 days 00:01:37.561000,4.0,0 days 00:00:31.282000,0 days 00:00:42.239000,0 days 00:00:24.040000,2.0,SOFT,3.0,1
0 days 01:31:10.241000,PER,18.0,0 days 00:01:36.852000,3.0,0 days 00:00:31.103000,0 days 00:00:41.784000,0 days 00:00:23.965000,2.0,MEDIUM,4.0,1
0 days 01:31:14.301000,HAM,18.0,0 days 00:01:38.368000,8.0,0 days 00:00:31.653000,0 days 00:00:42.526000,0 days 00:00:24.189000,2.0,HARD,5.0,1
0 days 01:31:21.429000,RUS,18.0,0 days 00:01:38.114000,4.0,0 days 00:00:31.601000,0 days 00:00:42.372000,0 days 00:00:24.141000,2.0,HARD,6.0,1
0 days 01:31:25.669000,MAG,18.0,0 days 00:01:38.442000,7.0,0 days 00:00:31.331000,0 days 00:00:42.729000,0 days 00:00:24.382000,2.0,SOFT,7.0,1
0 days 01:31:30.001000,GAS,18.0,0 days 00:01:38.888000,4.0,0 days 00:00:31.560000,0 days 00:00:42.964000,0 days 00:00:24.364000,2.0,MEDIUM,8.0,1
0 days 01:31:31.985000,ALO,18.0,0 days 00:01:39.809000,7.0,0 days 00:00:31.857000,0 days 00:00:43.465000,0 days 00:00:24.487000,2.0,MEDIUM,9.0,1
0 days 01:31:36.068000,STR,18.0,0 days 00:01:44.384000,18.0,0 days 00:00:32.402000,0 days 00:00:44.201000,0 days 00:00:27.781000,1.0,SOFT,12.0,1
0 days 01:31:38.102000,OCO,18.0,0 days 00:01:40.025000,4.0,0 days 00:00:31.644000,0 days 00:00:43.282000,0 days 00:00:25.099000,2.0,MEDIUM,10.0,1
0 days 01:31:41.379000,TSU,18.0,0 days 00:01:38.760000,3.0,0 days 00:00:31.499000,0 days 00:00:42.917000,0 days 00:00:24.344000,2.0,MEDIUM,11.0,1
